Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2021-09-02 00:00:00-04:00,0.9530637264251709,0.9597912821318727,0.9508211722126468,0.9530637264251709,582299,0.0,0.0,0.0
2021-09-03 00:00:00-04:00,0.9553063295293781,0.959791331253094,0.9508212208747864,0.9508212208747864,497624,0.0,0.0,0.0
2021-09-07 00:00:00-04:00,0.9553062319755554,0.9569207811043985,0.9508211237789732,0.9553062319755554,95226,0.0,0.0,0.0
2021-09-08 00:00:00-04:00,0.9553063295293781,0.9553063295293781,0.9508212208747864,0.9508212208747864,1022800,0.0,0.0,0.0
2021-09-09 00:00:00-04:00,0.9553063295293781,0.9588942881360005,0.9463362191510704,0.9508212208747864,672000,0.0,0.0,0.0
2021-09-10 00:00:00-04:00,0.9553062319755554,0.9597912332412726,0.9575486791429816,0.9553062319755554,163690,0.0,0.0,0.0
2021-09-13 00:00:00-04:00,0.9530637264251709,0.9530637264251709,0.9530637264251709,0.9530637264251709,0,0.0,0.0,0.0
2021-09-14 00:00:00-04:00,0.9530637264251709,0.955306280637695,0.9512697472136739,0.9530637264251709,85983,0.0,0.0,0.0
2021-09-15 00:00:00-04:00,0.9530637264251709,0.9527945814245548,0.9522384339679775,0.9530637264251709,90680,0.0,0.0,0.0
2021-09-16 00:00:00-04:00,0.9530637264251709,0.955306280637695,0.9510455131785955,0.9530637264251709,445215,0.0,0.0,0.0
2021-09-17 00:00:00-04:00,0.9530637264251709,0.9535121944953276,0.9515387852834197,0.9530637264251709,50386,0.0,0.0,0.0
2021-09-20 00:00:00-04:00,0.9530637264251709,0.9527945814245548,0.9517182152838306,0.9530637264251709,19100,0.0,0.0,0.0
2021-09-21 00:00:00-04:00,0.9530637264251709,0.955306280637695,0.9517182152838306,0.9530637264251709,23683,0.0,0.0,0.0
2021-09-22 00:00:00-04:00,0.9530637264251709,0.9550819396717463,0.9517182152838306,0.9530637264251709,65730,0.0,0.0,0.0
2021-09-23 00:00:00-04:00,0.9530637264251709,0.9530637264251709,0.9527945814245548,0.9530637264251709,73500,0.0,0.0,0.0
2021-09-24 00:00:00-04:00,0.9530637264251709,0.955306280637695,0.951807930284036,0.9530637264251709,6722,0.0,0.0,0.0
2021-09-27 00:00:00-04:00,0.9553062319755554,0.952794532890358,0.9518078818000981,0.9553062319755554,10358,0.0,0.0,0.0
2021-09-28 00:00:00-04:00,0.9553063295293781,0.959791331253094,0.9508212208747864,0.9508212208747864,134128,0.0,0.0,0.0
2021-09-29 00:00:00-04:00,0.9553063295293781,0.9544092864122846,0.9500588037303261,0.9508212208747864,213038,0.0,0.0,0.0
2021-09-30 00:00:00-04:00,0.9530637752020822,0.9553063295293781,0.9508212208747864,0.9508212208747864,123179,0.0,0.0,0.0
2021-10-01 00:00:00-04:00,0.9508211127482515,0.9597912221064864,0.9373661091071949,0.9530636668205261,4635587,0.0,0.0,0.0
2021-10-04 00:00:00-04:00,0.9508212208747864,0.9501933227720836,0.9483096284639755,0.9508212208747864,159484,0.0,0.0,0.0
2021-10-05 00:00:00-04:00,0.9508212621143773,0.9508212621143773,0.9418512582778931,0.9418512582778931,259140,0.0,0.0,0.0
2021-10-06 00:00:00-04:00,0.9463362601961353,0.9597913728817421,0.937366256359651,0.9418512582778931,205186,0.0,0.0,0.0
2021-10-07 00:00:00-04:00,0.9463362097740173,0.9454392735966872,0.9432864342955203,0.9463362097740173,31944,0.0,0.0,0.0
2021-10-08 00:00:00-04:00,0.9463362097740173,0.9508212114532923,0.9436452943111522,0.9463362097740173,103217,0.0,0.0,0.0
2021-10-11 00:00:00-04:00,0.9463360917134306,0.9463360917134306,0.941851090593684,0.944093644618988,340946,0.0,0.0,0.0
2021-10-12 00:00:00-04:00,0.9440937623998172,0.9498345602720542,0.9428379662068552,0.9463362097740173,145887,0.0,0.0,0.0
2021-10-13 00:00:00-04:00,0.9463362097740173,0.9498345602720542,0.9438246173880933,0.9463362097740173,145230,0.0,0.0,0.0
2021-10-14 00:00:00-04:00,0.9463362097740173,0.9446319454923903,0.9446319454923903,0.9463362097740173,88000,0.0,0.0,0.0
2021-10-15 00:00:00-04:00,0.9463362601961353,0.951583786222786,0.9418512582778931,0.9418512582778931,806075,0.0,0.0,0.0
2021-10-18 00:00:00-04:00,0.9463362097740173,0.9508212114532923,0.9447216604962982,0.9463362097740173,112844,0.0,0.0,0.0
2021-10-19 00:00:00-04:00,0.9463362097740173,0.9498345602720542,0.9418512080947423,0.9463362097740173,23711,0.0,0.0,0.0
2021-10-20 00:00:00-04:00,0.9463362097740173,0.9482200109943351,0.9480405809865191,0.9463362097740173,204155,0.0,0.0,0.0
2021-10-21 00:00:00-04:00,0.9463362097740173,0.9499242752759621,0.9445422304884823,0.9463362097740173,335061,0.0,0.0,0.0
2021-10-22 00:00:00-04:00,0.9463362800620534,0.9508212820744467,0.944632015653844,0.9485788345336914,402107,0.0,0.0,0.0
2021-10-25 00:00:00-04:00,0.9485788345336914,0.9508212820744467,0.9463362800620534,0.9485788345336914,123704,0.0,0.0,0.0
2021-10-26 00:00:00-04:00,0.9485787734783663,0.9508212208747864,0.9490272415714751,0.9508212208747864,800214,0.0,0.0,0.0
2021-10-27 00:00:00-04:00,0.9508212208747864,0.9526153071089734,0.9490272415714751,0.9508212208747864,53172,0.0,0.0,0.0
2021-10-28 00:00:00-04:00,0.9508212208747864,0.9544092864122846,0.9499242846885686,0.9508212208747864,119093,0.0,0.0,0.0
2021-10-29 00:00:00-04:00,0.9530637264251709,0.955306280637695,0.9517182152838306,0.9530637264251709,47567,0.0,0.0,0.0
2021-11-01 00:00:00-04:00,0.9530637264251709,0.9597912821318727,0.9508211722126468,0.9530637264251709,54830,0.0,0.0,0.0
2021-11-02 00:00:00-04:00,0.9530636778772643,0.956831066108763,0.946336122513256,0.9553062319755554,99979,0.0,0.0,0.0
2021-11-03 00:00:00-04:00,0.9553062319755554,0.9597912332412726,0.953601860920212,0.9553062319755554,660500,0.0,0.0,0.0
2021-11-04 00:00:00-04:00,0.9553062319755554,0.9575486791429816,0.9512696987571504,0.9553062319755554,135737,0.0,0.0,0.0
2021-11-05 00:00:00-04:00,0.9553062902217889,0.9605626910672495,0.9544092471416057,0.9575487375259399,242298,0.0,0.0,0.0
2021-11-08 00:00:00-05:00,0.957548698675851,0.9642762541770935,0.9597912528198875,0.9642762541770935,84326,0.0,0.0,0.0
2021-11-09 00:00:00-05:00,0.9620338082313538,0.9642763626276065,0.9611816760558942,0.9620338082313538,65781,0.0,0.0,0.0
2021-11-10 00:00:00-05:00,0.9620338082313538,0.9642763626276065,0.95979136076598,0.9620338082313538,497271,0.0,0.0,0.0
2021-11-11 00:00:00-05:00,0.9620338082313538,0.9642763626276065,0.9620338082313538,0.9620338082313538,359822,0.0,0.0,0.0
2021-11-12 00:00:00-05:00,0.9620338082313538,0.968761364489233,0.9620787192005711,0.9620338082313538,529887,0.0,0.0,0.0
2021-11-15 00:00:00-05:00,0.9620338082313538,0.9642763626276065,0.9609125310332274,0.9620338082313538,135269,0.0,0.0,0.0
2021-11-16 00:00:00-05:00,0.9620338082313538,0.9642763626276065,0.9609125310332274,0.9620338082313538,21192,0.0,0.0,0.0
2021-11-17 00:00:00-05:00,0.962033700033057,0.9687612555342996,0.9609124229610387,0.9642762541770935,221270,0.0,0.0,0.0
2021-11-18 00:00:00-05:00,0.9642764313116675,0.9687614334927545,0.9645454694226184,0.9665188789367676,257940,0.0,0.0,0.0
2021-11-19 00:00:00-05:00,0.9665187111112709,0.9732462666801776,0.9665636220758889,0.9687612652778625,224695,0.0,0.0,0.0
2021-11-22 00:00:00-05:00,0.9687612652778625,0.971003712513586,0.9692097333388335,0.9687612652778625,268038,0.0,0.0,0.0
2021-11-23 00:00:00-05:00,0.9687612156016541,0.9732462167739868,0.9687612156016541,0.9732462167739868,390115,0.0,0.0,0.0
2021-11-24 00:00:00-05:00,0.9687612652778625,0.9736050197427808,0.9687612652778625,0.9687612652778625,491515,0.01125,0.0,0.0
2021-11-26 00:00:00-05:00,0.9721603955891255,0.974426555624602,0.9608298115246583,0.9653621315956116,1329013,0.0,0.0,0.0
2021-11-29 00:00:00-05:00,0.9653621742829032,0.9663592112642094,0.9608298540115356,0.9608298540115356,210427,0.0,0.0,0.0
2021-11-30 00:00:00-05:00,0.9676281835746302,0.9676281835746302,0.9608298115246583,0.9653621315956116,177008,0.0,0.0,0.0
2021-12-01 00:00:00-05:00,0.9653620632716946,0.9698942749654206,0.9608297435215183,0.9630959033966064,4641231,0.0,0.0,0.0
2021-12-02 00:00:00-05:00,0.9653621290077384,0.969894341010084,0.9608298089489351,0.9676281809806824,1003092,0.0,0.0,0.0
2021-12-03 00:00:00-05:00,0.9676281809806824,0.9681267534761839,0.9662685065743329,0.9676281809806824,270987,0.0,0.0,0.0
2021-12-06 00:00:00-05:00,0.9676281809806824,0.969894341010084,0.9653621290077384,0.9676281809806824,54373,0.0,0.0,0.0
2021-12-07 00:00:00-05:00,0.9676281835746302,0.9698489598977809,0.9653621315956116,0.9653621315956116,306278,0.0,0.0,0.0
2021-12-08 00:00:00-05:00,0.9676281809806824,0.9676281809806824,0.9653621290077384,0.9676281809806824,157553,0.0,0.0,0.0
2021-12-09 00:00:00-05:00,0.9676281809806824,0.969894341010084,0.9653621290077384,0.9676281809806824,333268,0.0,0.0,0.0
2021-12-10 00:00:00-05:00,0.9676281835746302,0.9686253285683064,0.9653621315956116,0.9653621315956116,381635,0.0,0.0,0.0
2021-12-13 00:00:00-05:00,0.965362182761483,0.9677188942336055,0.960829862450309,0.963096022605896,177924,0.0,0.0,0.0
2021-12-14 00:00:00-05:00,0.963096022605896,0.965362182761483,0.9621895369323684,0.963096022605896,124122,0.0,0.0,0.0
2021-12-15 00:00:00-05:00,0.963096022605896,0.963096022605896,0.960829862450309,0.963096022605896,143390,0.0,0.0,0.0
2021-12-16 00:00:00-05:00,0.963096022605896,0.965362182761483,0.9621895369323684,0.963096022605896,260029,0.0,0.0,0.0
2021-12-17 00:00:00-05:00,0.963096022605896,0.9644556970879554,0.960829862450309,0.963096022605896,68020,0.0,0.0,0.0
2021-12-20 00:00:00-05:00,0.963096022605896,0.965362182761483,0.963096022605896,0.963096022605896,352872,0.0,0.0,0.0
2021-12-21 00:00:00-05:00,0.963096022605896,0.9644556970879554,0.960829862450309,0.963096022605896,267963,0.0,0.0,0.0
2021-12-22 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,142738,0.0,0.0,0.0
2021-12-23 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,15185,0.0,0.0,0.0
2021-12-27 00:00:00-05:00,0.9608298540115356,0.9608298540115356,0.9608298540115356,0.9608298540115356,0,0.0,0.0,0.0
2021-12-28 00:00:00-05:00,0.9608298540115356,0.9608298540115356,0.9608298540115356,0.9608298540115356,0,0.0,0.0,0.0
2021-12-29 00:00:00-05:00,0.963096022605896,0.965362182761483,0.960920521823308,0.963096022605896,143511,0.0,0.0,0.0
2021-12-30 00:00:00-05:00,0.963096022605896,0.965362182761483,0.960829862450309,0.963096022605896,24512,0.0,0.0,0.0
2021-12-31 00:00:00-05:00,0.963096022605896,0.9626881094556318,0.9623708556783667,0.963096022605896,53891,0.0,0.0,0.0
2022-01-01 00:00:00-05:00,0.9630959544019944,0.965362114397098,0.9517653705393885,0.9608297944068909,5131337,0.0,0.0,0.0
2022-01-03 00:00:00-05:00,0.963096022605896,0.963096022605896,0.963096022605896,0.963096022605896,0,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,0.963096022605896,0.9623708556783667,0.9619629425281024,0.963096022605896,57255,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,1047698,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,0.963096022605896,0.963096022605896,0.9610565649110385,0.963096022605896,245500,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,0.9630959715601349,0.9653621315956116,0.9608298115246583,0.9653621315956116,579710,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,0.963096022605896,0.9644556970879554,0.9610565649110385,0.963096022605896,32946,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,0.963096022605896,0.962642833797364,0.9612831593153045,0.963096022605896,186284,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,0.9630960141472195,0.9619176584215074,0.9608298540115356,0.9608298540115356,453993,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,0.963096022605896,0.9624433615654732,0.960829862450309,0.963096022605896,195426,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,0.963096022605896,0.963096022605896,0.960829862450309,0.963096022605896,44463,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,0.963096022605896,0.963096022605896,0.9517654379408882,0.963096022605896,269847,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,0.963096022605896,0.9618270074968356,0.960829862450309,0.963096022605896,264452,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,0.963096022605896,0.965362182761483,0.9517654379408882,0.963096022605896,203568,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,96544,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,0.963096022605896,0.9637305301604261,0.9617363481238365,0.963096022605896,54111,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,0.963096022605896,0.965362182761483,0.9623708556783667,0.963096022605896,26084,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,0.963096022605896,0.965362182761483,0.9621895369323684,0.963096022605896,313579,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,0.963096022605896,0.9635492114144278,0.960829862450309,0.963096022605896,137729,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,0.963096022605896,0.9623708556783667,0.9622801963053675,0.963096022605896,71490,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,342025,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,0.963096022605896,0.9652715233884839,0.9600594198645119,0.963096022605896,686142,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,0.9630960141472195,0.9653621742829032,0.9608298540115356,0.9608298540115356,973952,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,0.963096022605896,0.965362182761483,0.960829862450309,0.963096022605896,180519,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,0.963096022605896,0.9622711195624213,0.960829862450309,0.963096022605896,324701,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,0.9630960767405712,0.9610566189310779,0.9517654914386824,0.9585638642311096,386374,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,0.9585638503513063,0.9583825315977418,0.9517654776573181,0.9517654776573181,316114,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,0.9540316434299482,0.9608299081068203,0.9517654831666782,0.9562976956367493,354886,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,0.9562976956367493,0.9562976956367493,0.9523094394305205,0.9562976956367493,129807,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,0.9562976956367493,0.9562976956367493,0.9523094394305205,0.9562976956367493,165442,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,0.9562976956367493,0.9523094394305205,0.9523094394305205,0.9562976956367493,63725,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,0.9562976956367493,0.9562976956367493,0.9517654831666782,0.9562976956367493,87529,0.0,0.0,0.0
2022-02-16 00:00:00-05:00,0.9562975789727419,0.9562975789727419,0.9517653670555803,0.9540315270423889,54137,0.0,0.0,0.0
2022-02-17 00:00:00-05:00,0.9540315270423889,0.9562975789727419,0.9517653670555803,0.9540315270423889,42708,0.0,0.0,0.0
2022-02-18 00:00:00-05:00,0.9540315270423889,0.9544847158171684,0.9517653670555803,0.9540315270423889,47159,0.0,0.0,0.0
2022-02-22 00:00:00-05:00,0.9540315209511825,0.9517653609788427,0.9472331490906178,0.9494993090629578,149993,0.0,0.0,0.0
2022-02-23 00:00:00-05:00,0.9494993601675528,0.9517654122054027,0.9427009879410816,0.9472332000732422,119138,0.0,0.0,0.0
2022-02-24 00:00:00-05:00,0.9494995293053039,0.947233368807314,0.9381689429283142,0.9381689429283142,143819,0.0,0.0,0.0
2022-02-25 00:00:00-05:00,0.9381687069963043,0.9359026551246643,0.9336364951965715,0.9359026551246643,104161,0.0,0.0,0.0
2022-02-28 00:00:00-05:00,0.9359027088095859,0.9381687608112104,0.9291043366917945,0.9313704967498779,55691,0.0,0.0,0.0
2022-03-01 00:00:00-05:00,0.9313705058619193,0.9517654063019084,0.9028175047725364,0.942700982093811,4340292,0.015,0.0,0.0
2022-03-02 00:00:00-05:00,0.9291042710072241,0.9291042710072241,0.9245720592679284,0.926838219165802,75414,0.0,0.0,0.0
2022-03-03 00:00:00-05:00,0.9268383299494756,0.9236657921584048,0.9200399574997066,0.9245721697807312,16950,0.0,0.0,0.0
2022-03-04 00:00:00-05:00,0.9245721725146412,0.9227593092081636,0.9200399602202151,0.9223061203956604,118000,0.0,0.0,0.0
2022-03-07 00:00:00-05:00,0.9223061061870076,0.9200399460464738,0.9155077338218689,0.9155077338218689,126216,0.0,0.0,0.0
2022-03-08 00:00:00-05:00,0.9177738939624028,0.9155077338218689,0.9109755215972641,0.9155077338218689,179541,0.0,0.0,0.0
2022-03-09 00:00:00-05:00,0.9177739565752466,0.9155077962801096,0.9046305078102748,0.9132417440414429,136759,0.0,0.0,0.0
2022-03-10 00:00:00-05:00,0.9132416187648063,0.9109754587805365,0.9064432468684525,0.9087094068527222,212545,0.0,0.0,0.0
2022-03-11 00:00:00-05:00,0.9087094068527222,0.9109754587805365,0.9028174665331397,0.9087094068527222,562673,0.0,0.0,0.0
2022-03-14 00:00:00-04:00,0.9087095232290601,0.9109755754470825,0.906896551786879,0.9109755754470825,165571,0.0,0.0,0.0
2022-03-15 00:00:00-04:00,0.9132417440414429,0.9132417440414429,0.9109755837463058,0.9132417440414429,593783,0.0,0.0,0.0
2022-03-16 00:00:00-04:00,0.9132415715292749,0.9200398350175472,0.9109754116622176,0.9177737832069397,369042,0.0,0.0,0.0
2022-03-17 00:00:00-04:00,0.9315748810768127,0.9338750088257273,0.9302867832138949,0.9315748810768127,107681,0.015,0.0,0.0
2022-03-18 00:00:00-04:00,0.9315748810768127,0.9334150052122159,0.9302867832138949,0.9315748810768127,23060,0.0,0.0,0.0
2022-03-21 00:00:00-04:00,0.9315748810768127,0.9356231103021566,0.9292746436465408,0.9315748810768127,332504,0.0,0.0,0.0
2022-03-22 00:00:00-04:00,0.9315749807033428,0.9384754743694116,0.9338751086982426,0.9361753463745117,20655,0.0,0.0,0.0
2022-03-23 00:00:00-04:00,0.9361753463745117,0.9384754743694116,0.9338751086982426,0.9361753463745117,121649,0.0,0.0,0.0
2022-03-24 00:00:00-04:00,0.9361754405088303,0.9476763010025024,0.9361754405088303,0.9476763010025024,259594,0.0,0.0,0.0
2022-03-25 00:00:00-04:00,0.9453760550408863,0.9614772796630859,0.9453760550408863,0.9614772796630859,228319,0.0,0.0,0.0
2022-03-28 00:00:00-04:00,0.9545767903327942,0.9568769182825713,0.9522765527016499,0.9545767903327942,45427,0.0,0.0,0.0
2022-03-29 00:00:00-04:00,0.9545768895713144,0.9660777498785721,0.9522766517010357,0.9591772556304932,237459,0.0,0.0,0.0
2022-03-30 00:00:00-04:00,0.961477304433901,0.9660776701132452,0.9628574251058413,0.9637775421142578,308861,0.0,0.0,0.0
2022-03-31 00:00:00-04:00,0.9637775368970225,0.9660776648835585,0.9568769335746765,0.9568769335746765,52454,0.0,0.0,0.0
2022-04-01 00:00:00-04:00,0.9614772912336427,1.0028806914606772,0.959177163266234,0.9890795946121216,8473225,0.0,0.0,0.0
2022-04-04 00:00:00-04:00,0.9614772796630859,0.9706780107847334,0.9591771517233574,0.9614772796630859,174282,0.0,0.0,0.0
2022-04-05 00:00:00-04:00,0.9614774772460918,0.97527857676468,0.9614774772460918,0.9706782102584839,342287,0.0,0.0,0.0
2022-04-06 00:00:00-04:00,0.9706781109965457,0.9752784770323064,0.9660777449607849,0.9660777449607849,140840,0.0,0.0,0.0
2022-04-07 00:00:00-04:00,0.9706780616151732,0.9936800003051758,0.9761985444497934,0.9936800003051758,418921,0.0,0.0,0.0
2022-04-08 00:00:00-04:00,0.9890795350074768,0.9936799003464313,0.989171447988285,0.9890795350074768,193430,0.0,0.0,0.0
2022-04-11 00:00:00-04:00,0.9890796345034497,1.0019606148757336,0.9913797625636266,0.9936800003051758,48233,0.0,0.0,0.0
2022-04-12 00:00:00-04:00,0.9936799806827038,1.0028807121044665,0.9997523800632259,0.9982803463935852,433667,0.0,0.0,0.0
2022-04-13 00:00:00-04:00,0.9982803463935852,1.0028807121044665,0.9959801086974595,0.9982803463935852,1552749,0.0,0.0,0.0
2022-04-14 00:00:00-04:00,0.9982803463935852,1.0018685724201328,0.9936799806827038,0.9982803463935852,137544,0.0,0.0,0.0
2022-04-18 00:00:00-04:00,0.9982803463935852,0.9982803463935852,0.9982803463935852,0.9982803463935852,0,0.0,0.0,0.0
2022-04-19 00:00:00-04:00,0.9982803463935852,0.9973602293788608,0.9936799806827038,0.9982803463935852,290902,0.0,0.0,0.0
2022-04-20 00:00:00-04:00,0.9982803463935852,1.0028807121044665,0.9936799806827038,0.9982803463935852,1066081,0.0,0.0,0.0
2022-04-21 00:00:00-04:00,0.9982803661069019,1.002880731908628,0.9853992760532455,0.9936800003051758,112501,0.0,0.0,0.0
2022-04-22 00:00:00-04:00,0.9936800003051758,0.9936800003051758,0.9844792687017238,0.9936800003051758,2110679,0.0,0.0,0.0
2022-04-25 00:00:00-04:00,0.9936799003464313,0.9936799003464313,0.9881594180671414,0.9890795350074768,58165,0.0,0.0,0.0
2022-04-26 00:00:00-04:00,0.9890795350074768,0.9890795350074768,0.9844791696685222,0.9890795350074768,212057,0.0,0.0,0.0
2022-04-27 00:00:00-04:00,0.9890794944648068,0.9867792570489363,0.9844791293144226,0.9844791293144226,424538,0.0,0.0,0.0
2022-04-28 00:00:00-04:00,0.9890794944648068,0.9936798596151909,0.9844791293144226,0.9844791293144226,510020,0.0,0.0,0.0
2022-04-29 00:00:00-04:00,0.9844791696685222,0.9935878776842616,0.9844791696685222,0.9890795350074768,54309,0.0,0.0,0.0
2022-05-01 00:00:00-04:00,0.9890795430262719,0.9936799084025231,0.9614772410874023,0.9706779718399048,13732277,0.0,0.0,0.0
2022-05-02 00:00:00-04:00,0.9890795350074768,0.9890795350074768,0.9890795350074768,0.9890795350074768,0,0.0,0.0,0.0
2022-05-03 00:00:00-04:00,0.9844791696685222,0.9927597834060958,0.9846631053115003,0.9890795350074768,205627,0.0,0.0,0.0
2022-05-04 00:00:00-04:00,0.9844791696685222,0.9936799003464313,0.9849391732980093,0.9890795350074768,149604,0.0,0.0,0.0
2022-05-05 00:00:00-04:00,0.9844791696685222,0.9892634706504547,0.9889875123453071,0.9890795350074768,181818,0.0,0.0,0.0
2022-05-06 00:00:00-04:00,0.9844791696685222,0.9936799003464313,0.9845710826493306,0.9890795350074768,428201,0.0,0.0,0.0
2022-05-09 00:00:00-04:00,0.9844791293144226,0.9844791293144226,0.9752782893322974,0.9844791293144226,131684,0.0,0.0,0.0
2022-05-10 00:00:00-04:00,0.9844791293144226,0.9844791293144226,0.9752782893322974,0.9844791293144226,2118734,0.0,0.0,0.0
2022-05-11 00:00:00-04:00,0.9844791293144226,0.9935878369567933,0.9752782893322974,0.9844791293144226,584562,0.0,0.0,0.0
2022-05-12 00:00:00-04:00,0.9844791293144226,0.9935878369567933,0.9780385303587993,0.9844791293144226,48651,0.0,0.0,0.0
2022-05-13 00:00:00-04:00,0.9844791293144226,0.9935878369567933,0.9752782893322974,0.9844791293144226,93159,0.0,0.0,0.0
2022-05-16 00:00:00-04:00,0.9844793281193256,0.9782227732170543,0.9706781201998123,0.9798789620399475,299841,0.0,0.0,0.0
2022-05-17 00:00:00-04:00,0.9798789620399475,0.9764286052193797,0.9752784862791904,0.9798789620399475,31843,0.0,0.0,0.0
2022-05-18 00:00:00-04:00,0.9798788527807504,0.9823169598826758,0.9660776464001097,0.975278377532959,57940,0.0,0.0,0.0
2022-05-19 00:00:00-04:00,0.975278377532959,0.975278377532959,0.9660776464001097,0.975278377532959,144122,0.0,0.0,0.0
2022-05-20 00:00:00-04:00,0.97527857676468,0.9706782102584839,0.9614774772460918,0.9706782102584839,205640,0.0,0.0,0.0
2022-05-23 00:00:00-04:00,0.9706782102584839,0.9697582027660782,0.9660778437522879,0.9706782102584839,7385,0.0,0.0,0.0
2022-05-24 00:00:00-04:00,0.9706782102584839,0.9729784483522765,0.9679180780998776,0.9706782102584839,248010,0.0,0.0,0.0
2022-05-25 00:00:00-04:00,0.9706782102584839,0.97527857676468,0.9660778437522879,0.9706782102584839,4301891,0.0,0.0,0.0
2022-05-26 00:00:00-04:00,0.9706782102584839,0.9660778437522879,0.9660778437522879,0.9706782102584839,15441,0.0,0.0,0.0
2022-05-27 00:00:00-04:00,0.9706782102584839,0.9706782102584839,0.9660778437522879,0.9706782102584839,3181628,0.0,0.0,0.0
2022-05-31 00:00:00-04:00,0.9706782102584839,0.97527857676468,0.9660778437522879,0.9706782102584839,272036,0.0,0.0,0.0
2022-06-01 00:00:00-04:00,0.9811406135559082,0.9857905648670325,0.9764906622447839,0.9811406135559082,206016,0.01125,0.0,0.0
2022-06-02 00:00:00-04:00,0.9811406135559082,0.9811406135559082,0.9811406135559082,0.9811406135559082,0,0.0,0.0,0.0
2022-06-03 00:00:00-04:00,0.9811406135559082,0.9811406135559082,0.9811406135559082,0.9811406135559082,0,0.0,0.0,0.0
2022-06-06 00:00:00-04:00,0.9764905571937561,0.9755606335497231,0.9681206900795978,0.9764905571937561,75800,0.0,0.0,0.0
2022-06-07 00:00:00-04:00,0.9764905571937561,0.9766765862679916,0.9764905571937561,0.9764905571937561,2519288,0.0,0.0,0.0
2022-06-08 00:00:00-04:00,0.9764905571937561,0.9766765862679916,0.9671906555719926,0.9764905571937561,500889,0.0,0.0,0.0
2022-06-09 00:00:00-04:00,0.9764905110272905,0.9717475459035286,0.9578907086631238,0.9718405604362488,569245,0.0,0.0,0.0
2022-06-10 00:00:00-04:00,0.9718405604362488,0.9718405604362488,0.9681206443088423,0.9718405604362488,198508,0.0,0.0,0.0
2022-06-13 00:00:00-04:00,0.9718405604362488,0.9682136588415624,0.9485908074810403,0.9718405604362488,1323709,0.0,0.0,0.0
2022-06-14 00:00:00-04:00,0.9718405875722818,0.9718405875722818,0.9578907354096446,0.9625406861305237,692426,0.0,0.0,0.0
2022-06-15 00:00:00-04:00,0.9625406861305237,0.9578907354096446,0.9555658154809902,0.9625406861305237,318238,0.0,0.0,0.0
2022-06-16 00:00:00-04:00,0.9625406669519788,0.9662606939727029,0.9485908150672913,0.9485908150672913,448224,0.0,0.0,0.0
2022-06-17 00:00:00-04:00,0.9625406861305237,0.9578907354096446,0.9485908339678865,0.9625406861305237,4226420,0.0,0.0,0.0
2022-06-21 00:00:00-04:00,0.9625406861305237,0.9671906368514027,0.9578907354096446,0.9625406861305237,32578,0.0,0.0,0.0
2022-06-22 00:00:00-04:00,0.9625406533451453,0.9578907027826495,0.9485908016576581,0.9532407522201538,57727,0.0,0.0,0.0
2022-06-23 00:00:00-04:00,0.9485908150672913,0.9578907163237496,0.939290913810833,0.9485908150672913,226806,0.0,0.0,0.0
2022-06-24 00:00:00-04:00,0.948590782090074,0.948590782090074,0.9299909802237688,0.9392908811569214,196876,0.0,0.0,0.0
2022-06-27 00:00:00-04:00,0.9392908346356874,0.9346408843994141,0.920691033690594,0.9346408843994141,2941592,0.0,0.0,0.0
